,id,names,path,gender,face_score
256555,256555,Rian Johnson,59/nm0426059_rm4153321728_1973-12-17_2012.jpg,1.0,5.710690765364159
39758,39758,Bruce Willis,46/nm0000246_rm4153321728_1955-3-19_2012.jpg,1.0,5.710690765364159
280424,280424,Joseph Gordon-Levitt,87/nm0330687_rm4153321728_1981-2-17_2012.jpg,1.0,5.710690765364159
443159,443159,James Franco,56/nm0290556_rm271776768_1978-4-19_2015.jpg,1.0,5.710597965271944
356690,356690,Nick Eversman,14/nm2956414_rm3839291904_1986-2-15_2015.jpg,1.0,5.710578577172052
208356,208356,Paul Walker,94/nm0908094_rm847616768_1973-9-12_2006.jpg,1.0,5.710357234052068
100324,100324,Adam Sandler,91/nm0001191_rm3333789696_1966-9-9_2004.jpg,1.0,5.71006929148353
455588,455588,Michael Sheen,88/nm0790688_rm291537920_1969-2-5_2010.jpg,1.0,5.710067960671756
90528,90528,Josh Brolin,82/nm0000982_rm43441664_1968-2-12_2013.jpg,1.0,5.709995337937741
327385,327385,Anton Yelchin,38/nm0947338_rm3200354304_1989-3-11_2009.jpg,1.0,5.709890601419662
236686,236686,Christoph Waltz,07/nm0910607_rm2722532864_1956-10-4_2009.jpg,1.0,5.709884740843836
152924,152924,Colin Hanks,88/nm0004988_rm3842284032_1977-11-24_2005.jpg,1.0,5.709836204358814
259916,259916,Diego Luna,19/nm0526019_rm2097517568_1979-12-29_2008.jpg,1.0,5.709637501408662
261198,261198,Jeremy Irvine,39/nm3528539_rm170895360_1990-0-0_2012.jpg,1.0,5.709549323618302
394727,394727,David Henesy,73/nm0376973_rm1788135680_1956-10-20_1966.jpg,1.0,5.709529479804383
13352,13352,Leonardo DiCaprio,38/nm0000138_rm1393459968_1974-11-11_2010.jpg,1.0,5.709426663131978
6293,6293,Pierce Brosnan,12/nm0000112_rm3466772736_1953-5-16_2014.jpg,1.0,5.709071369082317
208673,208673,Dylan Walsh,20/nm0909620_rm765630720_1963-11-17_2003.jpg,1.0,5.708962375596368
308751,308751,Josh Hutcherson,88/nm1242688_rm225816832_1992-10-12_2012.jpg,1.0,5.708897815658067
10791,10791,Tom Cruise,29/nm0000129_rm3413613312_1962-7-3_2005.jpg,1.0,5.708753327914489
155506,155506,Terrence Howard,24/nm0005024_rm866752512_1969-3-11_2006.jpg,1.0,5.708657376947179
170556,170556,Sam Rockwell,77/nm0005377_rm976656896_1968-11-5_2002.jpg,1.0,5.708596819710218
252403,252403,Jamie Glover,32/nm0323132_rm2135478272_1969-7-10_2013.jpg,1.0,5.708561131446947
51025,51025,Matt Dillon,69/nm0000369_rm764057600_1964-2-18_2006.jpg,1.0,5.7082608687759
87137,87137,Michael Bay,81/nm0000881_rm671923712_1965-2-17_2011.jpg,1.0,5.708213389004763
397887,397887,Shia LaBeouf,71/nm0479471_rm671923712_1986-6-11_2011.jpg,1.0,5.708213389004763
41243,41243,Pedro Almodóvar,64/nm0000264_rm4175202304_1949-9-25_2009.jpg,1.0,5.707940725531217
102106,102106,James Gandolfini,54/nm0001254_rm3202390016_1961-9-18_2004.jpg,1.0,5.707719789693865
443647,443647,Martin Freeman,09/nm0293509_rm227978496_1971-9-8_2012.jpg,1.0,5.707612441995229
323359,323359,Mark Ruffalo,63/nm0749263_rm3596649216_1967-11-22_2010.jpg,1.0,5.70753712917065
82934,82934,Elijah Wood,04/nm0000704_rm2866058752_1981-1-28_2008.jpg,1.0,5.707512849014513
186446,186446,Tyler Blackburn,20/nm2107620_rm438220544_1986-10-12_2012.jpg,1.0,5.7074347551127085
117907,117907,Edward Norton,70/nm0001570_rm3218060544_1969-8-18_2012.jpg,1.0,5.706689582874539
163449,163449,Danny Masterson,94/nm0005194_rm3802839808_1976-3-13_2011.jpg,1.0,5.706631901871486
333990,333990,Ed Helms,80/nm1159180_rm3237392384_1974-1-24_2011.jpg,1.0,5.706564674201931
366257,366257,Perry Farrell,09/nm0268309_rm412654336_1959-3-29_2005.jpg,1.0,5.706548241058656
372979,372979,John Maybury,66/nm0562266_rm1902287360_1958-0-0_2005.jpg,1.0,5.706212021546584
409354,409354,Chin Han,56/nm1977856_rm3113992960_1969-11-27_2013.jpg,1.0,5.706106994336038
184228,184228,Spencer Breslin,48/nm0107748_rm261854976_1992-5-18_2008.jpg,1.0,5.7059910951007184
327388,327388,Anton Yelchin,38/nm0947338_rm3217131520_1989-3-11_2009.jpg,1.0,5.7059896255738
149223,149223,Peter Facinelli,06/nm0004906_rm620069376_1973-11-26_2010.jpg,1.0,5.705984816826627
458421,458421,Milo Ventimiglia,57/nm0893257_rm2584451840_1977-7-8_2006.jpg,1.0,5.705703731887076
196201,196201,Alden Ehrenreich,77/nm2403277_rm2240710656_1989-11-22_2009.jpg,1.0,5.705701125303504
163594,163594,Eric McCormack,02/nm0005202_rm3291713280_1963-4-18_2010.jpg,1.0,5.7054406083371365
29137,29137,Ryan Phillippe,02/nm0000202_rm2678888704_1974-9-10_2007.jpg,1.0,5.705204921530777
354784,354784,Rick Yune,35/nm0950935_rm2582354688_1971-8-22_2002.jpg,1.0,5.705190369026539
149697,149697,Oded Fehr,12/nm0004912_rm1469098240_1970-11-23_2012.jpg,1.0,5.704962424486684
105675,105675,Josh Hartnett,26/nm0001326_rm291696640_1978-7-21_2015.jpg,1.0,5.70491974815489
52770,52770,Robert Duvall,80/nm0000380_rm291696640_1931-1-5_2015.jpg,1.0,5.70491974815489
150784,150784,Jamie Foxx,37/nm0004937_rm3291843328_1967-12-13_2009.jpg,1.0,5.7045622787762404
94914,94914,Jon Cryer,83/nm0001083_rm1544657664_1965-4-16_2006.jpg,1.0,5.704503331422207
438380,438380,Ye Liu,82/nm1091782_rm3677984256_1978-3-23_2007.jpg,1.0,5.704368813720807
122256,122256,Aidan Quinn,44/nm0001644_rm3677984256_1959-3-8_2007.jpg,1.0,5.704368813720807
338574,338574,Jake Gyllenhaal,53/nm0350453_rm3853097728_1980-12-19_2006.jpg,1.0,5.704191124960007
170351,170351,Sam Rockwell,77/nm0005377_rm1265539840_1968-11-5_2003.jpg,1.0,5.704146313424039
295135,295135,Jim Sturgess,43/nm0836343_rm735352576_1978-5-16_2009.jpg,1.0,5.704021428080047
38189,38189,Denzel Washington,43/nm0000243_rm1259051520_1954-12-28_2007.jpg,1.0,5.703971610914957
10159,10159,Russell Crowe,28/nm0000128_rm3066010368_1964-4-7_2005.jpg,1.0,5.7039705207790705
152230,152230,Brian Grazer,76/nm0004976_rm3066010368_1951-7-12_2005.jpg,1.0,5.7039705207790705
360431,360431,Ed Westwick,53/nm2067953_rm239514368_1987-6-27_2011.jpg,1.0,5.703775632912196
52972,52972,Atom Egoyan,82/nm0000382_rm3618347776_1960-7-19_2007.jpg,1.0,5.703543704513261
110253,110253,Greg Kinnear,27/nm0001427_rm2329123072_1963-6-17_2006.jpg,1.0,5.703501688211366
339035,339035,Bill Hader,78/nm0352778_rm4036791040_1978-6-7_2009.jpg,1.0,5.703227259593481
407236,407236,Daniel J. Travanti,40/nm0871240_rm4204185856_1940-3-7_1981.jpg,1.0,5.703088042725023
334416,334416,Alex Meraz,03/nm2158803_rm703640320_1985-1-10_2011.jpg,1.0,5.703049356826278
286653,286653,Matthew Macfadyen,93/nm0532193_rm659270912_1974-10-17_2012.jpg,1.0,5.702886184348139
300929,300929,Penn Badgley,12/nm0046112_rm2585506048_1986-11-1_2007.jpg,1.0,5.702601554325567
416352,416352,David Cross,44/nm0189144_rm2305664512_1964-4-4_2003.jpg,1.0,5.702528123202475
218801,218801,Ace Young,70/nm2217370_rm3897006848_1980-11-15_2002.jpg,1.0,5.702503838323438
362591,362591,Chris Hemsworth,10/nm1165110_rm133805312_1983-8-11_2012.jpg,1.0,5.7020107842126215
186811,186811,Paul Dano,52/nm0200452_rm680719360_1984-6-19_2015.jpg,1.0,5.701918811105255
251995,251995,Ginuwine,81/nm0320181_rm930519552_1970-10-15_2005.jpg,1.0,5.701901487995053
156821,156821,Joshua Jackson,45/nm0005045_rm1866894848_1978-6-11_2009.jpg,1.0,5.701784132495845
364755,364755,Jimmy Fallon,22/nm0266422_rm2449441024_1974-9-19_2010.jpg,1.0,5.701778231858681
215692,215692,Chaske Spencer,26/nm1119726_rm179350016_1975-3-9_2012.jpg,1.0,5.7017633931309035
318956,318956,Nick Offerman,06/nm0644406_rm3308431104_1970-6-26_2013.jpg,1.0,5.701638973327501
273441,273441,Moises Arias,79/nm2030779_rm3308431104_1994-4-18_2013.jpg,1.0,5.701638973327501
346903,346903,John Ortiz,59/nm0651159_rm1172612864_1968-5-23_2014.jpg,1.0,5.700877783719958
415571,415571,Grant Cramer,51/nm0186151_rm3175394048_1961-11-10_1984.jpg,1.0,5.700855087957448
373242,373242,James McAvoy,15/nm0564215_rm898603776_1979-4-21_2007.jpg,1.0,5.700714453456466
182123,182123,Dave Franco,49/nm2002649_rm3372665088_1985-6-12_2014.jpg,1.0,5.700659069955845
283569,283569,Aaron Rodgers,71/nm2333671_rm3493523968_1983-12-2_2015.jpg,1.0,5.700635338782719
291507,291507,Craig Robinson,97/nm0732497_rm3493523968_1971-10-25_2015.jpg,1.0,5.700635338782719
73403,73403,Giovanni Ribisi,10/nm0000610_rm217749760_1974-12-17_2003.jpg,1.0,5.700608331191228
4859,4859,Antonio Banderas,04/nm0000104_rm3972372736_1960-8-10_2002.jpg,1.0,5.7004149509541655
296064,296064,Stephan Bender,10/nm1837610_rm2957810432_1989-6-2_2006.jpg,1.0,5.700372995783665
4858,4858,Antonio Banderas,04/nm0000104_rm3968505856_1960-8-10_1999.jpg,1.0,5.700263034840071
151041,151041,Troy Garity,49/nm0004949_rm1731959296_1973-7-7_2003.jpg,1.0,5.699972354907397
61515,61515,John Leguizamo,91/nm0000491_rm2141751808_1964-7-22_2008.jpg,1.0,5.699951203313475
387676,387676,Bradley Cooper,96/nm0177896_rm2786178816_1975-1-5_2014.jpg,1.0,5.699878618736274
40679,40679,Ben Affleck,55/nm0000255_rm762944000_1972-8-15_2006.jpg,1.0,5.699743379768284
138524,138524,Clifton Collins Jr.,86/nm0004286_rm2225117952_1970-6-16_2005.jpg,1.0,5.699669807865616
47281,47281,Don Cheadle,32/nm0000332_rm1092006656_1964-11-29_2012.jpg,1.0,5.699660558919291
272822,272822,Bryan Greenberg,65/nm1034965_rm3768028928_1978-5-24_2010.jpg,1.0,5.6995383825832855
181248,181248,Kirk Acevedo,16/nm0009716_rm998700544_1971-11-27_2014.jpg,1.0,5.6994712517205866
431617,431617,Jason Segel,81/nm0781981_rm3300821504_1980-1-18_2009.jpg,1.0,5.69945904094445
268819,268819,Travis Wester,63/nm0922563_rm3160250880_1977-10-8_2005.jpg,1.0,5.699401208941019
323238,323238,Mark Ruffalo,63/nm0749263_rm2244254464_1967-11-22_2003.jpg,1.0,5.699243070037237
340298,340298,Jon Hamm,16/nm0358316_rm1649718784_1971-3-10_2011.jpg,1.0,5.699070744246053
75278,75278,Liev Schreiber,30/nm0000630_rm173579008_1967-10-4_2005.jpg,1.0,5.698973194064304
154143,154143,Sean Hayes,03/nm0005003_rm3376396032_1970-6-26_2012.jpg,1.0,5.698564892003472
92821,92821,David Charvet,39/nm0001039_rm3133245440_1972-5-15_2009.jpg,1.0,5.698465555663006
129112,129112,Jeffrey Tambor,87/nm0001787_rm3245188608_1944-7-8_2003.jpg,1.0,5.698418737555064
426553,426553,Jeremy Miller,95/nm0588595_rm2417135104_1976-10-21_1985.jpg,1.0,5.69828552155146
274269,274269,Kirk Cameron,47/nm0131647_rm2417135104_1970-10-12_1985.jpg,1.0,5.69828552155146
175369,175369,Alan Thicke,84/nm0005484_rm2417135104_1947-3-1_1985.jpg,1.0,5.69828552155146
141438,141438,Jason Behr,36/nm0004736_rm244750848_1973-12-30_1999.jpg,1.0,5.69814123630582
42325,42325,Sean Astin,76/nm0000276_rm759677696_1971-2-25_2014.jpg,1.0,5.698065104738788
307372,307372,Kevin Durand,06/nm0243806_rm759677696_1974-1-14_2014.jpg,1.0,5.698065104738788
398546,398546,Channing Tatum,94/nm1475594_rm315589888_1980-4-26_2011.jpg,1.0,5.698039324976396
251922,251922,Kit Harington,85/nm3229685_rm3435503872_1986-12-26_2011.jpg,1.0,5.697958924341932
342513,342513,Jimmy Kimmel,94/nm0453994_rm600283136_1967-11-13_2006.jpg,1.0,5.697845295069903
105605,105605,Josh Hartnett,26/nm0001326_rm1410571008_1978-7-21_2002.jpg,1.0,5.697771384780903
90538,90538,Josh Brolin,82/nm0000982_rm506125312_1968-2-12_2013.jpg,1.0,5.697704880011187
272426,272426,Shawn Ashmore,62/nm0039162_rm1772788480_1979-10-7_2006.jpg,1.0,5.697597340978906
356598,356598,Liam Hemsworth,13/nm2955013_rm2727250944_1990-1-13_2010.jpg,1.0,5.697252467551941
275307,275307,Freddy Rodríguez,85/nm0135585_rm1692109312_1975-1-17_2008.jpg,1.0,5.697244032657102
283226,283226,Logan Marshall-Green,69/nm1334869_rm1062253824_1976-11-1_2012.jpg,1.0,5.696924983324402
290869,290869,Asa Butterfield,35/nm2633535_rm308458240_1997-4-1_2011.jpg,1.0,5.696265755162882
6943,6943,Steve Buscemi,14/nm0000114_rm1990298624_1957-12-13_2006.jpg,1.0,5.696236243277474
281105,281105,Topher Grace,10/nm0333410_rm250002176_1978-7-12_2011.jpg,1.0,5.696232803748576
335514,335514,Chiwetel Ejiofor,30/nm0252230_rm1810554112_1977-7-10_2013.jpg,1.0,5.696194942434255
281070,281070,Topher Grace,10/nm0333410_rm1409129216_1978-7-12_2001.jpg,1.0,5.696164708571783
156017,156017,Oliver Hudson,29/nm0005029_rm1441503232_1976-9-7_2002.jpg,1.0,5.69611781080242
182684,182684,Raoul Bova,56/nm0100556_rm1209768448_1971-8-14_2005.jpg,1.0,5.695711741723332
384175,384175,Charles Berling,50/nm0075650_rm594188800_1958-4-30_2002.jpg,1.0,5.695706205544817
163235,163235,James Marsden,88/nm0005188_rm3588197632_1973-9-18_2010.jpg,1.0,5.695697118007727
34364,34364,Kevin Spacey,28/nm0000228_rm1958385664_1959-7-26_2001.jpg,1.0,5.69562664709543
63853,63853,William H. Macy,13/nm0000513_rm3060701696_1950-3-13_2002.jpg,1.0,5.695489408807726
272286,272286,William Ash,73/nm0038673_rm205491712_1977-1-13_2000.jpg,1.0,5.695376346488469
73429,73429,Giovanni Ribisi,10/nm0000610_rm2882378496_1974-12-17_2006.jpg,1.0,5.695084348987669
410521,410521,Dustin Lance Black,57/nm0085257_rm2029368576_1974-6-10_2010.jpg,1.0,5.694400954804172
280403,280403,Joseph Gordon-Levitt,87/nm0330687_rm3899901952_1981-2-17_1996.jpg,1.0,5.694172453233946
424428,424428,Jerry Ferrara,96/nm1483196_rm4013076736_1979-11-25_2012.jpg,1.0,5.694005197784755
30645,30645,Tim Robbins,09/nm0000209_rm3851064320_1958-10-16_2008.jpg,1.0,5.693846682141047
29082,29082,Ryan Phillippe,02/nm0000202_rm1500943872_1974-9-10_2008.jpg,1.0,5.693595039969634
443069,443069,James Franco,56/nm0290556_rm1756207872_1978-4-19_2006.jpg,1.0,5.693269122820743
246030,246030,Wilmer Calderon,51/nm0129551_rm1756207872_1975-5-8_2006.jpg,1.0,5.693269122820743
121257,121257,Oliver Platt,24/nm0001624_rm748788480_1960-1-12_2003.jpg,1.0,5.693085927087141
164741,164741,Breckin Meyer,27/nm0005227_rm3743124224_1974-5-7_2009.jpg,1.0,5.69279484081559
182698,182698,Raoul Bova,56/nm0100556_rm3172304128_1971-8-14_2010.jpg,1.0,5.692754317702653
219639,219639,Elio Germano,54/nm0314554_rm3172304128_1980-9-25_2010.jpg,1.0,5.692754317702653
43339,43339,Christian Bale,88/nm0000288_rm2193721344_1974-1-30_2009.jpg,1.0,5.692733593748857
290232,290232,Carmelo Anthony,31/nm1630931_rm406362624_1984-5-29_2003.jpg,1.0,5.691482587449796
252911,252911,Ian Gomez,20/nm0327020_rm555915776_1964-12-27_2002.jpg,1.0,5.691345924219184
283798,283798,Kris Allen,83/nm3333183_rm375554560_1985-6-21_2002.jpg,1.0,5.6912388720605565
182201,182201,Chace Crawford,00/nm2003700_rm167818240_1985-7-18_2012.jpg,1.0,5.691153189108323
45498,45498,Jeff Bridges,13/nm0000313_rm1801487360_1949-12-4_2010.jpg,1.0,5.690943305418125
60456,60456,Don Johnson,67/nm0000467_rm974363136_1949-12-15_2007.jpg,1.0,5.6907313659684
422838,422838,Kevin McHale,65/nm2389665_rm3474765312_1988-6-14_2012.jpg,1.0,5.69053093999527
355010,355010,Ahmet Zappa,57/nm0953257_rm919578624_1974-5-15_2012.jpg,1.0,5.690526445840182
324895,324895,Eric Szmanda,72/nm0844172_rm2434969856_1975-7-24_2000.jpg,1.0,5.690513533836919
402791,402791,Michael Peña,67/nm0671567_rm1052768768_1976-1-13_2014.jpg,1.0,5.690432567338219
337118,337118,Jon Bernthal,32/nm1256532_rm1052768768_1977-9-20_2014.jpg,1.0,5.690432567338219
308303,308303,Damien Wayne Echols,69/nm0248469_rm2222960384_1974-12-11_2012.jpg,1.0,5.690217759797977
205665,205665,Jean-Luc Bilodeau,38/nm1700638_rm4281111552_1990-11-4_2007.jpg,1.0,5.689852438075131
407132,407132,Sam Trammell,94/nm0870794_rm1677655552_1969-1-29_2013.jpg,1.0,5.689714038791759
409311,409311,Nick Krause,28/nm1975228_rm1677655552_1992-4-14_2013.jpg,1.0,5.689714038791759
271300,271300,Michael Ansara,16/nm0030516_rm1680648960_1922-4-15_1968.jpg,1.0,5.689713050709785
421884,421884,Emile Hirsch,72/nm0386472_rm967221760_1985-3-13_2013.jpg,1.0,5.689606340826434
322774,322774,Paul Rudd,20/nm0748620_rm967221760_1969-4-6_2013.jpg,1.0,5.689606340826434
141064,141064,Lance Bass,26/nm0004726_rm450466816_1979-5-4_2005.jpg,1.0,5.68932964848105
398122,398122,Justin Bruening,10/nm1472010_rm4030503680_1979-9-24_2006.jpg,1.0,5.688994050511378
8022,8022,Jim Carrey,20/nm0000120_rm1357028096_1962-1-17_2004.jpg,1.0,5.688937878851238
379450,379450,Rodrigo Santoro,28/nm0763928_rm4147878656_1975-8-22_2003.jpg,1.0,5.68884178222476
229615,229615,Chad Michael Murray,77/nm0614877_rm1805883392_1981-8-24_2004.jpg,1.0,5.688684668448978
17003,17003,Michael J. Fox,50/nm0000150_rm1594730752_1961-6-9_2012.jpg,1.0,5.6886068126607165
261732,261732,Nelly,99/nm0625099_rm3274021376_1974-11-2_1999.jpg,1.0,5.688525435883239
8131,8131,Jim Carrey,20/nm0000120_rm2203040000_1962-1-17_2005.jpg,1.0,5.688391239464796
331839,331839,Justin Chatwin,26/nm0154226_rm2301794816_1982-10-31_2005.jpg,1.0,5.688315597857092
395763,395763,Zac Efron,80/nm1374980_rm3969420800_1987-10-18_2008.jpg,1.0,5.6882892895219
11394,11394,John Cusack,31/nm0000131_rm2124133632_1966-6-28_2012.jpg,1.0,5.688068289318172
368616,368616,Jay Harrington,80/nm0364280_rm863537920_1971-11-15_2009.jpg,1.0,5.6880612693860835
409065,409065,Kyle Gallner,77/nm0973177_rm1952156928_1986-10-22_2010.jpg,1.0,5.687945075559471
216804,216804,Thomas Dekker,81/nm0215281_rm1952156928_1987-12-28_2010.jpg,1.0,5.687945075559471
374226,374226,Darius McCrary,02/nm0566902_rm1367328768_1976-5-1_1989.jpg,1.0,5.687876983738637
130090,130090,Reginald VelJohnson,17/nm0001817_rm1367328768_1952-8-16_1989.jpg,1.0,5.687876983738637
241387,241387,Mathieu Amalric,32/nm0023832_rm2157967104_1965-10-25_2015.jpg,1.0,5.687614256237282
134996,134996,Will Ferrell,71/nm0002071_rm3988031488_1967-7-16_2009.jpg,1.0,5.6875513391598265
431575,431575,Jason Segel,81/nm0781981_rm2944177664_1980-1-18_2005.jpg,1.0,5.687508900455007
314067,314067,Joey Kern,66/nm0449466_rm521571840_1976-9-5_2010.jpg,1.0,5.687374527174116
133212,133212,Lars von Trier,85/nm0001885_rm2085206272_1956-4-30_2011.jpg,1.0,5.6870989438979365
274827,274827,Bobby Cannavale,72/nm0134072_rm2036439808_1970-5-3_2006.jpg,1.0,5.687025574090508
85442,85442,Olivier Assayas,01/nm0000801_rm1572327168_1955-1-25_2014.jpg,1.0,5.687020771096099
118557,118557,Chazz Palminteri,90/nm0001590_rm3147864832_1952-5-15_2005.jpg,1.0,5.686785258900531
165946,165946,Frankie Muniz,60/nm0005260_rm941529856_1985-12-5_2001.jpg,1.0,5.686559631408766
326881,326881,Joe Wright,04/nm0942504_rm1595649792_1972-0-0_2012.jpg,1.0,5.686497691919407
182630,182630,Ezra Miller,32/nm3009232_rm4236491008_1992-9-30_2011.jpg,1.0,5.686472157671596
280937,280937,Ryan Gosling,16/nm0331516_rm853258240_1980-11-12_2011.jpg,1.0,5.686171430474878
312515,312515,Rico Rodriguez,26/nm2349726_rm999421952_1998-7-31_2009.jpg,1.0,5.686102785202899
198861,198861,Robert Pattinson,55/nm1500155_rm3841112064_1986-5-13_2011.jpg,1.0,5.6856818553757975
435593,435593,Miles Teller,02/nm1886602_rm470610432_1987-2-20_2015.jpg,1.0,5.685659704784396
334263,334263,Beau Mirchoff,25/nm2155525_rm2579270912_1989-1-13_2004.jpg,1.0,5.685607435558412
82857,82857,Elijah Wood,04/nm0000704_rm1998952960_1981-1-28_2002.jpg,1.0,5.685467677707379
13391,13391,Leonardo DiCaprio,38/nm0000138_rm1666619904_1974-11-11_2007.jpg,1.0,5.685178957640625
166317,166317,Craig T. Nelson,66/nm0005266_rm344492032_1944-4-4_2009.jpg,1.0,5.6851000828149205
268574,268574,Dominic West,35/nm0922035_rm49392640_1969-10-15_2011.jpg,1.0,5.685026881237538
182129,182129,Dave Franco,49/nm2002649_rm3764908800_1985-6-12_2015.jpg,1.0,5.684673203048539
80890,80890,Vince Vaughn,81/nm0000681_rm3764908800_1970-3-28_2015.jpg,1.0,5.684673203048539
417360,417360,Adam Lambert,38/nm2189338_rm1559660544_1982-1-29_2002.jpg,1.0,5.68459221083609
283750,283750,Kris Allen,83/nm3333183_rm1559660544_1985-6-21_2002.jpg,1.0,5.68459221083609
204954,204954,Kevin Rahm,16/nm0706716_rm1236912128_1971-1-7_2007.jpg,1.0,5.684481965553504
75147,75147,John Sayles,26/nm0000626_rm840801024_1950-9-28_2003.jpg,1.0,5.684387780626104
371763,371763,Sebastian Koch,07/nm0462407_rm1834457856_1962-5-31_2006.jpg,1.0,5.6840117526480824
83898,83898,Casey Affleck,29/nm0000729_rm2193070848_1975-8-12_2007.jpg,1.0,5.683942211343648
27722,27722,Mike Myers,96/nm0000196_rm3788541184_1963-5-25_2010.jpg,1.0,5.683883581909924
165892,165892,Frankie Muniz,60/nm0005260_rm3363478272_1985-12-5_2001.jpg,1.0,5.683721583089928
270982,270982,David Archuleta,26/nm2924626_rm2413004800_1990-12-28_2002.jpg,1.0,5.68366804962829
94792,94792,Billy Crudup,82/nm0001082_rm2984876800_1968-7-8_2007.jpg,1.0,5.683603422706764
258793,258793,Cody Christian,67/nm2421367_rm3881601280_1995-4-15_2009.jpg,1.0,5.683503416148965
178694,178694,Luke Wilson,61/nm0005561_rm3920206592_1971-9-21_2006.jpg,1.0,5.683422968497426
222184,222184,Mark Ivanir,80/nm0411980_rm3592526336_1968-9-6_2005.jpg,1.0,5.683306693554318
240600,240600,David Ellison,03/nm1911103_rm124361472_1983-1-9_2006.jpg,1.0,5.683203091886606
341442,341442,Dev Patel,62/nm2353862_rm2714499072_1990-4-23_2012.jpg,1.0,5.683057478596708
432717,432717,Michael Shannon,35/nm0788335_rm3099298304_1974-8-7_2008.jpg,1.0,5.682834492345712
205928,205928,Jonah Hill,67/nm1706767_rm4128749056_1983-12-20_2012.jpg,1.0,5.682646152232723
213306,213306,Grey Damon,64/nm3012064_rm3616784128_1987-9-24_2011.jpg,1.0,5.682422449477808
61256,61256,Ang Lee,87/nm0000487_rm3151338240_1954-10-23_2007.jpg,1.0,5.682336010205697
409419,409419,Taylor Kinney,25/nm1978325_rm3895634944_1981-7-15_2012.jpg,1.0,5.682246852308129
235209,235209,Jesse Spencer,80/nm0817980_rm3895634944_1979-2-12_2012.jpg,1.0,5.682246852308129
89923,89923,Benjamin Bratt,73/nm0000973_rm3608983040_1963-12-16_2012.jpg,1.0,5.6821039066527295
219984,219984,Paul Giamatti,79/nm0316079_rm3280850176_1967-6-6_2013.jpg,1.0,5.681975676268929
159643,159643,Ashton Kutcher,10/nm0005110_rm1078505728_1978-2-7_2003.jpg,1.0,5.681938557484418
378866,378866,RJ Mitte,09/nm2666409_rm4238718464_1992-8-21_2012.jpg,1.0,5.681927675058219
240263,240263,Michael Welch,16/nm0919616_rm448451072_1987-7-25_2011.jpg,1.0,5.681410073831145
415846,415846,Bryan Cranston,05/nm0186505_rm3101411840_1956-3-7_2013.jpg,1.0,5.681359876209488
417017,417017,Cameron Monaghan,47/nm1185747_rm3082269696_1993-8-16_2012.jpg,1.0,5.681323230265146
205878,205878,Jonah Hill,67/nm1706767_rm3284316160_1983-12-20_2011.jpg,1.0,5.681314844171724
2195,2195,Brad Pitt,93/nm0000093_rm3284316160_1963-12-18_2011.jpg,1.0,5.681314844171724
216367,216367,Jamel Debbouze,54/nm0213354_rm2022024960_1975-6-18_2013.jpg,1.0,5.681238937337714
143593,143593,David Boreanaz,70/nm0004770_rm2310125824_1969-5-16_2005.jpg,1.0,5.6811658902846505
322407,322407,Paul Rudd,20/nm0748620_rm1068665600_1969-4-6_2009.jpg,1.0,5.681119299457275
236142,236142,Peyman Moaadi,16/nm1818216_rm2636764672_1970-0-0_2014.jpg,1.0,5.680956318456846
372264,372264,Lane Garrison,12/nm1460812_rm2636764672_1980-5-23_2014.jpg,1.0,5.680956318456846
136150,136150,John Carroll Lynch,53/nm0002253_rm2636764672_1963-8-1_2014.jpg,1.0,5.680956318456846
310865,310865,Dave Grohl,70/nm0342970_rm1323931648_1969-1-14_2006.jpg,1.0,5.680731367906165
213644,213644,Adam Brody,13/nm0111013_rm1900911360_1979-12-15_2005.jpg,1.0,5.680535551579326
399227,399227,Kunal Nayyar,98/nm2471798_rm2833022976_1981-4-30_2007.jpg,1.0,5.680512931663099
272983,272983,Shaun Sipos,50/nm1036050_rm1632209152_1981-10-30_2009.jpg,1.0,5.680374336979513
296024,296024,Jesse Warren,59/nm1836759_rm1913895680_1978-1-4_2011.jpg,1.0,5.680314004285547
313569,313569,Michael Kelly,72/nm0446672_rm3230710272_1969-5-22_2011.jpg,1.0,5.6800432336602675
197359,197359,Logan Lerman,67/nm0503567_rm4115716864_1992-1-19_2013.jpg,1.0,5.67937559880181
234905,234905,Joe Spano,76/nm0816876_rm2269229568_1946-7-7_2003.jpg,1.0,5.679268140096601
105129,105129,Mark Harmon,19/nm0001319_rm2269229568_1951-9-2_2003.jpg,1.0,5.679268140096601
346905,346905,John Ortiz,59/nm0651159_rm1211728128_1968-5-23_2010.jpg,1.0,5.679094307256127
149130,149130,Peter Facinelli,06/nm0004906_rm1906746880_1973-11-26_2013.jpg,1.0,5.679060900291495
182042,182042,Dax Shepard,77/nm1009277_rm873633280_1975-1-2_2008.jpg,1.0,5.679022689006646
225488,225488,Cody Linley,63/nm0512963_rm2843055104_1989-11-20_2005.jpg,1.0,5.678989976189412
331806,331806,J.C. Chasez,71/nm0153871_rm1792121600_1976-8-8_2007.jpg,1.0,5.678927639988194
391195,391195,Noel Fielding,61/nm0276161_rm3157570048_1973-5-21_2007.jpg,1.0,5.678899956457437
305341,305341,Dan Clark,58/nm1144458_rm3157570048_1976-7-3_2007.jpg,1.0,5.678899956457437
242232,242232,Michael Angarano,00/nm0029400_rm479763200_1987-12-3_2005.jpg,1.0,5.678723700559085
